order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment
O500147,C31628,2025-10-08 12:00:00,2025-10-11,2025-10-10,Keyboard,Electronics,1.0,86.44,0.2,69.15,39.62,Marketplace,Express,,Central,False,5.0,Consumer
O500148,C30711,2025-12-31 12:00:00,2026-01-06,2026-01-08,Desk Lamp,Furniture,2.0,133.39,0.2,106.71,67.86,Marketplace,Standard,BER-WH3,Central,False,3.0,Enterprise
O500149,C31532,2025-01-30 03:00:00,2025-02-04,2025-02-06,Webcam,Electronics,3.0,305.16,0.25,228.87,167.84,online,Standard,TOR-WH1,EU,False,3.0,Consumer
O500150,C30714,2025-03-24 19:00:00,2025-03-28,2025-03-28,Keyboard,Electronics,2.0,149.09,0.15,126.73,101.04,Marketplace,Standard,,west,False,4.0,SMB
O500151,C30068,2025-08-01 04:00:00,2025-08-07,2025-08-15,Keyboard,Electronics,3.0,215.04,0.2,172.03,126.97,B2B Sales,Standard,BER-WH3,West,False,2.0,
O500152,C30929,29/08/2025 14:00,2025-09-05,2025-09-09,USB-C Hub,Accessories,1.0,53.53,0.2,42.82,29.65,B2B Sales,Express ,BER-WH3,East,False,5.0,smb
O500153,C31579,2025-02-12 16:00:00,2025-02-16,2025-02-16,USB-C Hub,Accessories,2.0,84.89,0.0,84.89,60.38,online,standard,VAN-WH1,west,True,4.0,smb
O500154,C30767,2025-01-19 16:00:00,2025-01-22,01/25/2025,Keyboard,Electronics,1.0,81.7,0.15,69.45,51.24,Retail,Express,DAL-WH2,East,False,3.0,smb
O500155,C31067,2025-12-14 16:00:00,2025-12-17,2025-12-21,Webcam,Electronics,1.0,113.43,0.15,96.42,65.91,Marketplace,Same Day,DAL-WH2,EU,False,3.0,
O500156,C31473,2025-04-29 00:00:00,2025-05-04,2025-05-07,Notebook Pack,Supplies,3.0,50.52,0.0,50.52,39.71,Retail,Standard,,West,False,3.0,
O500157,C31146,2025-11-01 18:00:00,2025-11-06,2025-11-07,Desk Lamp,Furniture,2.0,139.2,0.25,104.4,68.8,B2B Sales,standard,,Central,False,4.0,Enterprise
O500158,C31521,2025-04-02 14:00:00,2025-04-06,2025-04-06,Webcam,Electronics,1.0,113.96,0.2,91.17,51.97,B2B Sales,standard,DAL-WH2,EU,False,2.0,
O500159,C30743,2025-01-06 09:00:00,2025-01-12,2025-01-12,Desk Lamp,Furniture,1.0,62.03,0.25,46.52,31.43,Marketplace,standard,DAL-WH2,West,False,2.0,smb
O500160,C31727,08/08/2025 14:00,2025-08-10,2025-08-10,Laptop Stand,Accessories,2.0,67.47,0.25,50.6,33.53,Marketplace,standard,DAL-WH2,EU,False,3.0,SMB
O500161,C30990,2025-01-27 16:00:00,2025-02-03,2025-02-05,USB-C Hub,Accessories,1.0,54.22,0.1,48.8,31.02,Online,Same Day,VAN-WH1,East,True,1.0,smb
O500162,C31588,2025-08-27 14:00:00,2025-08-31,2025-08-30,USB-C Hub,Accessories,1.0,49.77,0.1,44.79,29.6,Online,Same Day,DAL-WH2,East,False,3.0,SMB
O500163,C30227,2025-03-03 04:00:00,2025-03-08,2025-03-14,Desk Lamp,Furniture,5.0,265.46,0.25,199.09,127.46,online,Same Day,,Central,False,4.0,Consumer
O500164,C31481,2025-08-03 12:00:00,2025-08-06,2025-08-06,Webcam,Electronics,2.0,215.72,0.15,183.36,107.71,Online,standard,,East,False,2.0,smb
O500165,C31001,2025-07-29 16:00:00,2025-07-31,08/03/2025,Office Chair,Furniture,4.0,931.0,0.0,931.0,741.47,Online,Standard,TOR-WH1,East,False,4.0,
O500166,C30283,2025-05-14 21:00:00,2025-05-17,2025-05-16,Office Chair,Furniture,3.0,601.06,0.0,601.06,459.67,online,Express,,East,False,5.0,smb
O500167,C30513,2025-08-27 10:00:00,2025-08-30,2025-09-01,Laptop Stand,Accessories,2.0,85.59,0.2,68.47,47.67,Marketplace,Same Day,TOR-WH1,EU,False,2.0,SMB
O500168,C31557,03/10/2025 17:00,2025-10-08,2025-10-08,Printer Ink,Supplies,1.0,46.07,0.05,43.77,24.89,B2B Sales,Same Day,TOR-WH1,west,True,1.0,SMB
O500169,C31230,2025-12-24 18:00:00,2025-12-28,2025-12-27,Printer Ink,Supplies,2.0,104.68,0.15,88.98,68.98,Marketplace,Standard,VAN-WH1,Central,False,3.0,Enterprise
O500170,C31791,2025-10-24 20:00:00,2025-10-26,2025-10-29,Laptop Stand,Accessories,3.0,113.81,0.05,108.12,67.32,online,Standard,,west,True,1.0,smb
O500171,C30515,2025-02-06 04:00:00,2025-02-10,2025-02-09,Office Chair,Furniture,4.0,889.44,0.05,844.97,579.13,online,Standard,DAL-WH2,West,False,3.0,Enterprise
O500172,C31156,2025-05-21 11:00:00,2025-05-28,2025-05-30,USB-C Hub,Accessories,4.0,170.05,0.2,136.04,103.6,Online,Same Day,BER-WH3,West,False,5.0,Enterprise
O500173,C31693,2025-10-12 05:00:00,2025-10-17,2025-10-19,Mouse,Electronics,4.0,164.13,0.0,164.13,92.03,Online,Standard,TOR-WH1,East,False,3.0,Enterprise
O500174,C30734,2025-05-25 15:00:00,2025-05-30,2025-06-08,Printer Ink,Supplies,1.0,37.8,0.15,32.13,24.02,online,Standard,TOR-WH1,EU,False,4.0,smb
O500175,C31642,2025-06-26 00:00:00,2025-06-28,2025-06-28,Laptop Stand,Accessories,3.0,97.16,0.05,92.3,71.58,Retail,Express ,BER-WH3,EU,False,5.0,Enterprise
O500176,C30896,26/04/2025 07:00,2025-04-28,05/12/2025,Keyboard,Electronics,3.0,225.98,0.25,169.48,99.74,online,Same Day,DAL-WH2,West,False,4.0,
O500177,C31240,2025-05-12 12:00:00,2025-05-16,2025-05-15,Desk Lamp,Furniture,1.0,63.3,0.1,56.97,31.37,Marketplace,Express ,BER-WH3,East,False,2.0,Consumer
O500178,C30877,2025-05-14 04:00:00,2025-05-20,2025-05-24,Desk Lamp,Furniture,6.0,348.86,0.2,279.09,220.17,Marketplace,Same Day,VAN-WH1,west,False,2.0,smb
O500179,C31159,2025-08-11 20:00:00,2025-08-16,2025-08-20,Printer Ink,Supplies,3.0,140.81,0.25,105.61,58.83,Retail,Express,,west,False,4.0,smb
O500180,C30663,2025-05-31 11:00:00,2025-06-05,2025-06-07,Keyboard,Electronics,1.0,81.79,0.1,73.61,55.29,Retail,Express,BER-WH3,East,False,3.0,SMB
O500181,C31141,2025-01-06 12:00:00,2025-01-08,2025-01-18,Webcam,Electronics,1.0,113.85,0.05,108.16,67.28,Online,Standard,BER-WH3,East,True,2.0,smb
O500182,C30458,2025-01-04 07:00:00,2025-01-10,2025-01-11,Office Chair,Furniture,3.0,808.87,0.15,687.54,485.71,Online,standard,DAL-WH2,East,False,4.0,
O500183,C30269,2025-08-19 03:00:00,2025-08-21,2025-08-20,Keyboard,Electronics,1.0,74.27,0.25,55.7,31.07,Marketplace,Express,VAN-WH1,East,False,3.0,smb
O500184,C31295,18/10/2025 03:00,2025-10-22,2025-10-23,"Monitor 27""",Electronics,5.0,1246.44,0.05,1184.12,863.75,Retail,Standard,,EU,False,4.0,smb
O500185,C30161,2025-08-25 20:00:00,2025-09-01,2025-09-01,Printer Ink,Supplies,2.0,81.1,0.0,81.1,53.26,online,Same Day,BER-WH3,Central,False,3.0,Enterprise
O500186,C30545,2025-07-06 13:00:00,2025-07-12,2025-07-23,"Monitor 27""",Electronics,3.0,955.31,0.2,764.25,607.15,Retail,standard,,West,False,2.0,Consumer
O500187,C31147,2025-11-05 03:00:00,2025-11-10,11/11/2025,Keyboard,Electronics,1.0,82.5,0.25,61.88,43.99,B2B Sales,Express ,DAL-WH2,west,False,4.0,SMB
O500188,C31715,2025-02-01 13:00:00,2025-02-04,2025-02-05,USB-C Hub,Accessories,2.0,96.18,0.15,81.75,65.39,Marketplace,Express,,west,False,4.0,Consumer
O500189,C30979,2025-05-05 21:00:00,2025-05-12,2025-05-11,Mouse,Electronics,2.0,72.47,0.2,57.98,40.56,online,standard,DAL-WH2,west,False,3.0,
O500190,C30340,2025-03-20 17:00:00,2025-03-25,2025-03-27,Laptop Stand,Accessories,1.0,44.62,0.05,42.39,29.19,B2B Sales,Same Day,TOR-WH1,EU,False,,smb
O500191,C30938,2025-10-20 22:00:00,2025-10-22,2025-10-25,Webcam,Electronics,2.0,213.41,0.1,192.07,139.2,Marketplace,Same Day,DAL-WH2,East,False,4.0,Enterprise
O500192,C31191,05/01/2025 00:00,2025-01-09,2025-01-12,"Monitor 27""",Electronics,1.0,273.34,0.1,246.01,148.96,Marketplace,Same Day,,East,False,4.0,smb
O500193,C30774,2025-01-15 17:00:00,2025-01-20,2025-01-23,Notebook Pack,Supplies,1.0,21.84,0.25,16.38,12.64,Marketplace,Express ,DAL-WH2,West,False,2.0,SMB
O500194,C30491,2025-03-27 09:00:00,2025-03-29,2025-03-31,Mouse,Electronics,3.0,137.05,0.15,116.49,89.65,B2B Sales,Standard,DAL-WH2,west,False,3.0,Consumer
O500195,C31324,2025-05-24 02:00:00,2025-05-30,2025-06-01,USB-C Hub,Accessories,3.0,170.05,0.05,161.55,126.85,B2B Sales,Same Day,BER-WH3,EU,False,5.0,SMB
O500196,C31779,2025-05-18 01:00:00,2025-05-22,2025-05-23,USB-C Hub,Accessories,1.0,40.95,0.25,30.71,21.01,B2B Sales,Standard,BER-WH3,West,False,1.0,Enterprise
O500197,C30108,2025-12-31 17:00:00,2026-01-06,2026-01-05,Mouse,Electronics,1.0,41.69,0.2,33.35,23.44,online,Same Day,BER-WH3,East,False,3.0,
O500198,C30323,2025-07-27 14:00:00,2025-08-01,08/01/2025,Notebook Pack,Supplies,1.0,17.45,0.05,16.58,12.65,online,Express ,TOR-WH1,East,True,3.0,smb
O500199,C31347,2025-01-09 20:00:00,2025-01-16,2025-01-20,Office Chair,Furniture,1.0,279.06,0.25,209.3,125.62,B2B Sales,Same Day,TOR-WH1,EU,False,4.0,SMB
O500200,C30239,28/10/2025 12:00,2025-11-04,2025-11-05,Webcam,Electronics,2.0,244.76,0.05,232.52,185.66,online,Express,,west,False,5.0,smb
O500201,C30006,2025-06-01 05:00:00,2025-06-06,2025-06-10,Webcam,Electronics,1.0,107.51,0.15,91.38,55.79,Online,standard,DAL-WH2,Central,False,4.0,Consumer
O500202,C31012,2025-10-04 01:00:00,2025-10-06,2025-10-05,Keyboard,Electronics,2.0,157.2,0.1,141.48,91.95,Online,Express ,DAL-WH2,EU,False,2.0,smb
O500203,C30353,2025-11-09 03:00:00,2025-11-16,2025-11-18,Printer Ink,Supplies,3.0,124.92,0.2,99.94,67.93,Retail,Same Day,DAL-WH2,West,False,5.0,Consumer
O500204,C31207,2025-04-22 18:00:00,2025-04-25,2025-04-28,"Monitor 27""",Electronics,2.0,654.09,0.05,621.39,426.22,Marketplace,Standard,VAN-WH1,west,False,3.0,SMB
O500205,C31458,2025-02-07 18:00:00,2025-02-14,2025-02-15,Mouse,Electronics,1.0,37.14,0.15,31.57,23.16,Online,Same Day,DAL-WH2,East,False,2.0,Consumer
O500206,C30162,2025-03-15 09:00:00,2025-03-21,2025-03-22,Keyboard,Electronics,4.0,280.04,0.25,210.03,158.31,online,standard,,west,False,3.0,Enterprise
O500207,C30011,2025-05-09 20:00:00,2025-05-11,2025-05-11,Laptop Stand,Accessories,3.0,134.89,0.1,121.4,74.18,Retail,Same Day,VAN-WH1,west,False,,
O500208,C30118,27/05/2025 04:00,2025-06-03,2025-06-05,Office Chair,Furniture,2.0,431.22,0.15,366.54,239.81,Retail,Express,,EU,False,2.0,SMB
O500209,C30501,2025-04-12 02:00:00,2025-04-14,04/15/2025,Mouse,Electronics,5.0,209.15,0.1,188.24,134.54,online,standard,DAL-WH2,West,False,4.0,
O500210,C31293,2025-12-16 21:00:00,2025-12-21,2025-12-22,Notebook Pack,Supplies,3.0,58.21,0.1,52.39,38.61,Marketplace,Same Day,VAN-WH1,Central,False,3.0,SMB
O500211,C31694,2025-12-11 03:00:00,2025-12-14,2025-12-16,Laptop Stand,Accessories,4.0,149.26,0.25,111.94,76.22,Retail,Express,BER-WH3,Central,False,3.0,SMB
O500212,C30747,2025-11-05 17:00:00,2025-11-11,2025-11-14,Laptop Stand,Accessories,1.0,44.08,0.05,41.88,33.48,B2B Sales,Express ,TOR-WH1,west,False,3.0,Enterprise
O500213,C31073,2025-04-03 16:00:00,2025-04-06,2025-04-06,Mouse,Electronics,1.0,43.14,0.25,32.36,23.66,Online,Express ,TOR-WH1,west,False,4.0,smb
O500214,C31698,2025-09-05 03:00:00,2025-09-09,2025-09-19,Printer Ink,Supplies,2.0,101.34,0.15,86.14,60.36,Online,Same Day,,Central,False,2.0,Consumer
O500215,C30924,2025-10-03 04:00:00,2025-10-05,2025-10-08,Laptop Stand,Accessories,2.0,64.62,0.1,58.16,45.19,Retail,Standard,,West,True,3.0,Consumer
O500216,C31181,12/08/2025 08:00,2025-08-19,2025-08-21,Notebook Pack,Supplies,1.0,20.98,0.25,15.73,9.65,online,standard,VAN-WH1,west,False,3.0,smb
O500217,C31477,2025-01-01 04:00:00,2025-01-07,2025-01-17,Webcam,Electronics,1.0,107.69,0.1,96.92,69.44,online,Express,,East,False,3.0,
O500218,C31752,2025-12-21 16:00:00,2025-12-26,2025-12-30,Office Chair,Furniture,2.0,456.08,0.05,433.28,301.4,Marketplace,Standard,BER-WH3,EU,False,4.0,smb
O500219,C31644,2025-09-11 06:00:00,2025-09-15,2025-09-17,Printer Ink,Supplies,3.0,133.04,0.0,133.04,74.26,Retail,Standard,DAL-WH2,EU,False,5.0,SMB
O500220,C31337,2025-10-22 14:00:00,2025-10-26,10/29/2025,Laptop Stand,Accessories,2.0,82.16,0.15,69.84,40.12,B2B Sales,standard,,Central,False,3.0,Enterprise
O500221,C31174,2025-10-09 13:00:00,2025-10-13,2025-10-15,USB-C Hub,Accessories,1.0,57.51,0.2,46.01,35.05,online,Express,BER-WH3,West,False,4.0,
O500222,C31282,2025-10-06 13:00:00,2025-10-12,2025-10-16,Notebook Pack,Supplies,2.0,42.46,0.05,40.34,23.71,Retail,Standard,,West,False,4.0,
O500223,C31614,2025-07-31 17:00:00,2025-08-07,2025-08-06,Laptop Stand,Accessories,1.0,41.68,0.0,41.68,26.53,Marketplace,Same Day,BER-WH3,West,False,4.0,Enterprise
O500224,C31036,01/03/2025 14:00,2025-03-05,2025-03-04,USB-C Hub,Accessories,2.0,82.68,0.1,74.41,49.64,Online,Express ,BER-WH3,Central,False,2.0,
O500225,C31402,2025-02-04 05:00:00,2025-02-06,2025-02-08,USB-C Hub,Accessories,1.0,47.03,0.05,44.68,33.09,Marketplace,standard,,West,False,4.0,smb
O500226,C30112,2025-07-18 17:00:00,2025-07-20,2025-07-23,Notebook Pack,Supplies,1.0,16.36,0.0,16.36,12.99,online,Express ,DAL-WH2,West,False,2.0,SMB
O500227,C31688,2025-04-03 15:00:00,2025-04-05,2025-04-05,USB-C Hub,Accessories,1.0,41.31,0.0,41.31,31.38,B2B Sales,standard,BER-WH3,Central,False,3.0,SMB
O500228,C30039,2025-02-12 09:00:00,2025-02-14,2025-02-16,USB-C Hub,Accessories,1.0,43.78,0.2,35.02,23.46,online,Express ,DAL-WH2,Central,False,2.0,
O500229,C30090,2025-12-06 19:00:00,2025-12-12,2025-12-14,Webcam,Electronics,3.0,366.6,0.05,348.27,251.3,B2B Sales,Express,TOR-WH1,Central,False,3.0,SMB
O500230,C30312,2025-03-01 10:00:00,2025-03-06,2025-03-09,USB-C Hub,Accessories,2.0,104.06,0.1,93.65,55.94,B2B Sales,Express,VAN-WH1,west,False,2.0,SMB
O500231,C31164,2025-10-02 12:00:00,2025-10-05,10/05/2025,"Monitor 27""",Electronics,2.0,520.77,0.15,442.65,343.02,online,Standard,VAN-WH1,EU,False,3.0,Enterprise
O500232,C31324,02/09/2025 01:00,2025-09-04,2025-09-06,USB-C Hub,Accessories,3.0,170.1,0.25,127.57,82.42,B2B Sales,Express,TOR-WH1,West,False,3.0,Consumer
O500233,C30268,2025-01-28 08:00:00,2025-01-31,2025-02-03,"Monitor 27""",Electronics,1.0,295.55,0.0,295.55,205.19,Online,Express ,BER-WH3,West,False,4.0,SMB
O500234,C30788,2025-11-07 22:00:00,2025-11-12,2025-11-14,Laptop Stand,Accessories,2.0,89.44,0.25,67.08,49.52,Retail,Express ,BER-WH3,East,False,3.0,
O500235,C31123,2025-01-09 09:00:00,2025-01-13,2025-01-14,Keyboard,Electronics,2.0,167.78,0.15,142.61,111.68,Marketplace,Express,TOR-WH1,Central,False,3.0,Consumer
O500236,C31778,2025-04-08 03:00:00,2025-04-15,2025-04-14,Laptop Stand,Accessories,2.0,87.13,0.2,69.7,41.16,online,Standard,BER-WH3,Central,False,3.0,SMB
O500237,C30638,2025-01-07 07:00:00,2025-01-11,2025-01-15,Printer Ink,Supplies,2.0,87.26,0.2,69.81,43.26,online,standard,VAN-WH1,West,False,4.0,
O500238,C30287,2025-05-06 08:00:00,2025-05-08,2025-05-12,Mouse,Electronics,1.0,44.37,0.2,35.5,27.55,Marketplace,Standard,TOR-WH1,Central,False,3.0,
O500239,C31118,2025-12-26 22:00:00,2026-01-02,2026-01-05,USB-C Hub,Accessories,1.0,45.23,0.25,33.92,20.54,online,Same Day,BER-WH3,EU,True,2.0,smb
O500240,C30268,06/04/2025 19:00,2025-04-12,2025-04-11,Office Chair,Furniture,5.0,1000.92,0.15,850.78,676.13,Retail,Same Day,BER-WH3,west,False,2.0,
O500241,C30071,2025-01-21 02:00:00,2025-01-24,2025-02-02,Webcam,Electronics,1.0,87.07,0.1,78.36,49.04,Marketplace,Express,DAL-WH2,Central,False,3.0,SMB
O500242,C31434,2025-04-15 18:00:00,2025-04-18,04/21/2025,Laptop Stand,Accessories,1.0,34.13,0.2,27.3,15.71,Marketplace,Express,DAL-WH2,EU,False,2.0,smb
O500243,C31315,2025-10-11 06:00:00,2025-10-15,2025-10-16,Mouse,Electronics,1.0,34.41,0.2,27.53,17.5,Marketplace,Standard,,west,False,3.0,Enterprise
O500244,C30266,2025-09-14 14:00:00,2025-09-17,2025-09-17,Notebook Pack,Supplies,3.0,53.71,0.2,42.97,34.29,Online,standard,BER-WH3,East,False,3.0,smb
O500245,C31141,2025-02-06 10:00:00,2025-02-09,2025-02-11,Mouse,Electronics,1.0,41.19,0.0,41.19,23.79,Online,Express,BER-WH3,EU,False,2.0,Consumer
O500246,C30878,2025-10-03 21:00:00,2025-10-07,2025-10-10,USB-C Hub,Accessories,2.0,81.86,0.25,61.39,43.49,Online,Standard,DAL-WH2,west,False,4.0,Consumer
O500247,C31482,2025-07-30 15:00:00,2025-08-01,2025-08-01,Printer Ink,Supplies,1.0,51.87,0.0,51.87,37.3,Retail,standard,BER-WH3,west,False,,smb
O500248,C31046,20/06/2025 08:00,2025-06-26,2025-06-26,Office Chair,Furniture,3.0,721.41,0.2,577.13,381.18,Marketplace,Express ,VAN-WH1,West,False,2.0,Enterprise
O500249,C31238,2025-09-21 18:00:00,2025-09-24,2025-09-28,Webcam,Electronics,2.0,213.08,0.05,202.43,151.68,B2B Sales,Same Day,DAL-WH2,East,False,5.0,
O500250,C31360,2025-04-05 19:00:00,2025-04-09,2025-04-11,Keyboard,Electronics,1.0,73.71,0.2,58.97,45.99,Retail,standard,TOR-WH1,Central,False,4.0,
O500251,C30365,2025-09-03 16:00:00,2025-09-10,2025-09-10,Printer Ink,Supplies,1.0,41.32,0.2,33.06,25.34,B2B Sales,standard,,West,False,5.0,Enterprise
O500252,C31081,2025-12-10 19:00:00,2025-12-17,2025-12-17,Laptop Stand,Accessories,3.0,126.98,0.0,126.98,80.94,Online,Express ,,East,False,5.0,SMB
O500253,C31141,2025-12-10 20:00:00,2025-12-14,12/18/2025,Notebook Pack,Supplies,2.0,42.3,0.0,42.3,31.99,B2B Sales,Express,BER-WH3,EU,True,2.0,
O500254,C30446,2025-09-10 08:00:00,2025-09-16,2025-09-17,Webcam,Electronics,2.0,183.19,0.05,174.03,137.27,Marketplace,standard,,West,False,3.0,SMB
O500255,C31035,2025-09-18 15:00:00,2025-09-20,2025-09-23,Webcam,Electronics,1.0,118.96,0.05,113.01,78.68,Online,Same Day,DAL-WH2,EU,True,1.0,Consumer
O500256,C31414,10/07/2025 04:00,2025-07-17,2025-07-17,Notebook Pack,Supplies,1.0,20.2,0.0,20.2,13.19,online,standard,VAN-WH1,West,True,2.0,
O500257,C30516,2025-09-11 15:00:00,2025-09-16,2025-09-16,Mouse,Electronics,2.0,94.64,0.1,85.18,50.59,online,standard,,west,False,4.0,Consumer
O500258,C31326,2025-11-02 03:00:00,2025-11-06,2025-11-10,Office Chair,Furniture,1.0,219.36,0.05,208.39,118.32,Online,Same Day,TOR-WH1,EU,False,3.0,
O500259,C30702,2025-10-07 22:00:00,2025-10-14,2025-10-15,USB-C Hub,Accessories,1.0,42.28,0.0,42.28,32.95,Marketplace,Express ,DAL-WH2,west,False,4.0,smb
O500260,C31401,2025-07-01 17:00:00,2025-07-03,2025-07-05,Webcam,Electronics,3.0,319.31,0.25,239.48,157.53,Marketplace,Standard,,East,False,4.0,SMB
O500261,C31294,2025-10-16 22:00:00,2025-10-18,2025-10-22,Notebook Pack,Supplies,1.0,18.03,0.1,16.23,9.85,Marketplace,Express ,,West,False,4.0,smb
O500262,C30145,2025-12-15 11:00:00,2025-12-20,2025-12-23,Webcam,Electronics,2.0,177.79,0.25,133.34,104.26,B2B Sales,Express ,,EU,False,5.0,Enterprise
O500263,C30247,2025-11-03 04:00:00,2025-11-10,2025-11-13,"Monitor 27""",Electronics,6.0,1816.36,0.2,1453.09,872.75,Marketplace,Standard,VAN-WH1,East,False,4.0,Enterprise
O500264,C30464,15/06/2025 22:00,2025-06-18,06/22/2025,Desk Lamp,Furniture,1.0,65.99,0.1,59.39,40.85,Retail,Standard,VAN-WH1,west,False,4.0,SMB
O500265,C31165,2025-10-27 20:00:00,2025-10-30,2025-11-03,Mouse,Electronics,1.0,46.14,0.0,46.14,36.83,online,standard,VAN-WH1,EU,False,2.0,SMB
O500266,C30592,2025-06-12 03:00:00,2025-06-17,2025-06-16,Laptop Stand,Accessories,3.0,102.56,0.05,97.43,77.14,Retail,Express ,,west,False,5.0,Enterprise
O500267,C31010,2025-07-19 15:00:00,2025-07-25,2025-07-25,Desk Lamp,Furniture,2.0,135.11,0.25,101.33,69.72,Online,Same Day,DAL-WH2,East,False,,
O500268,C30633,2025-03-19 05:00:00,2025-03-23,2025-03-24,Laptop Stand,Accessories,3.0,111.96,0.2,89.57,59.76,Marketplace,standard,VAN-WH1,west,False,3.0,Enterprise
O500269,C31251,2025-07-03 04:00:00,2025-07-08,2025-07-12,Printer Ink,Supplies,1.0,42.47,0.0,42.47,23.37,Online,Express,BER-WH3,West,True,4.0,SMB
O500270,C30876,2025-12-10 04:00:00,2025-12-16,2025-12-17,Printer Ink,Supplies,1.0,39.94,0.15,33.95,21.22,Marketplace,Standard,VAN-WH1,East,False,4.0,Consumer
O500271,C30456,2025-11-28 22:00:00,2025-12-01,2025-12-04,USB-C Hub,Accessories,2.0,100.84,0.15,85.71,60.93,Online,Express ,TOR-WH1,West,False,3.0,Consumer
O500272,C31416,07/08/2025 17:00,2025-08-13,2025-08-14,Desk Lamp,Furniture,1.0,71.45,0.2,57.16,36.58,B2B Sales,Same Day,,EU,False,4.0,Consumer
O500273,C30146,2025-03-01 01:00:00,2025-03-03,2025-03-07,Keyboard,Electronics,2.0,173.19,0.15,147.21,105.42,Marketplace,Same Day,TOR-WH1,East,False,3.0,Enterprise
O500274,C30304,2025-09-17 18:00:00,2025-09-23,2025-09-22,"Monitor 27""",Electronics,2.0,589.96,0.1,530.96,409.82,Retail,Same Day,DAL-WH2,Central,False,4.0,Enterprise
O500275,C30310,2025-01-12 04:00:00,2025-01-18,01/21/2025,Office Chair,Furniture,2.0,486.9,0.2,389.52,235.42,B2B Sales,Standard,VAN-WH1,Central,True,1.0,smb
O500276,C30332,2025-11-03 16:00:00,2025-11-10,2025-11-09,Keyboard,Electronics,1.0,93.81,0.05,89.12,53.9,online,standard,TOR-WH1,EU,False,4.0,Enterprise
O500277,C31783,2025-03-15 16:00:00,2025-03-22,2025-03-26,Laptop Stand,Accessories,1.0,34.33,0.25,25.75,18.01,B2B Sales,Standard,VAN-WH1,West,False,3.0,
O500278,C30158,2025-08-24 00:00:00,2025-08-29,2025-09-02,"Monitor 27""",Electronics,2.0,574.05,0.2,459.24,283.26,Retail,standard,BER-WH3,Central,False,5.0,Consumer
O500279,C31192,2025-07-11 21:00:00,2025-07-17,2025-07-31,Mouse,Electronics,1.0,36.01,0.2,28.81,19.67,online,Same Day,,Central,True,3.0,Consumer
O500280,C31444,24/04/2025 18:00,2025-04-26,2025-04-26,Desk Lamp,Furniture,2.0,117.85,0.2,94.28,69.41,online,Express,DAL-WH2,Central,False,5.0,smb
O500281,C31164,2025-12-07 10:00:00,2025-12-12,2025-12-13,Office Chair,Furniture,2.0,534.25,0.2,427.4,337.68,online,Express ,TOR-WH1,East,False,4.0,SMB
O500282,C30561,2025-01-17 04:00:00,2025-01-24,2025-01-26,USB-C Hub,Accessories,1.0,48.53,0.2,38.82,23.57,Online,Standard,BER-WH3,East,False,3.0,
O500283,C30252,2025-07-07 18:00:00,2025-07-13,2025-07-15,Mouse,Electronics,3.0,112.98,0.25,84.73,66.73,Retail,Express,DAL-WH2,West,False,3.0,Consumer
O500284,C31416,2025-09-27 22:00:00,2025-09-30,2025-10-02,Office Chair,Furniture,3.0,762.42,0.0,762.42,603.43,Retail,Express,DAL-WH2,Central,False,3.0,smb
O500285,C30008,2025-09-24 04:00:00,2025-09-29,2025-10-02,Office Chair,Furniture,1.0,269.39,0.15,228.98,169.51,online,Same Day,DAL-WH2,West,False,2.0,SMB
O500286,C30672,2025-07-06 01:00:00,2025-07-12,07/12/2025,Keyboard,Electronics,1.0,83.33,0.15,70.83,44.97,B2B Sales,Express ,DAL-WH2,EU,False,4.0,
O500287,C31366,2025-08-19 04:00:00,2025-08-23,2025-08-25,Notebook Pack,Supplies,2.0,43.44,0.1,39.1,26.06,online,standard,VAN-WH1,East,False,2.0,
O500288,C30721,12/06/2025 14:00,2025-06-17,2025-06-16,Laptop Stand,Accessories,2.0,82.95,0.1,74.66,53.02,Online,Express,BER-WH3,EU,False,5.0,Consumer
O500289,C30696,2025-10-26 20:00:00,2025-10-30,2025-11-07,Notebook Pack,Supplies,1.0,16.78,0.0,16.78,9.98,online,Express ,TOR-WH1,EU,False,5.0,Enterprise
O500290,C30902,2025-12-06 15:00:00,2025-12-11,2025-12-14,Mouse,Electronics,1.0,41.17,0.0,41.17,26.4,Retail,standard,BER-WH3,EU,False,2.0,Consumer
O500291,C31208,2025-12-05 15:00:00,2025-12-10,2025-12-12,Notebook Pack,Supplies,1.0,22.3,0.1,20.07,13.92,Marketplace,Express,BER-WH3,Central,True,3.0,Consumer
O500292,C31610,2025-10-28 05:00:00,2025-11-02,2025-11-04,"Monitor 27""",Electronics,4.0,975.28,0.0,975.28,586.79,Marketplace,Express ,TOR-WH1,West,False,3.0,SMB
O500293,C30868,2025-10-22 18:00:00,2025-10-27,2025-10-27,Printer Ink,Supplies,5.0,244.68,0.15,207.98,159.28,Online,Express ,TOR-WH1,West,False,4.0,Enterprise
O500294,C30311,2025-07-31 03:00:00,2025-08-05,2025-08-08,Office Chair,Furniture,3.0,718.68,0.25,539.01,411.25,Marketplace,Express ,BER-WH3,west,False,4.0,
O500295,C31199,2025-05-13 15:00:00,2025-05-16,2025-05-15,Mouse,Electronics,3.0,145.81,0.15,123.94,96.0,Retail,standard,VAN-WH1,Central,False,4.0,Consumer
